0.3389248 581038.83
0.3390467 580981.23
0.3393068 580868.03
0.3397296 580695.23
0.3432638 579344.43
0.3436866 579177.33
0.3437645 579145.63
0.3439469 579077.23
0.3441872 578995.43
0.3443697 578937.13
0.3444149 578928.13
0.3445973 578866.23
0.3448702 578774.93
0.3450527 578717.23
0.3450978 578712.53
0.3455531 578561.83
0.3462329 578332.43
0.3466557 578196.23
0.3469159 578121.13
0.3473387 577985.13
0.3475989 577903.33
0.3480217 577764.13
0.3481256 577730.23
0.3485809 577578.73
0.3488086 577518.03
0.3492314 577394.73
0.3494916 577327.93
0.3496437 577300.53
0.3499144 577231.83
0.3500009 577224.23
0.3500665 577230.03
0.3503267 577169.53
0.3504237 577155.43
0.3506839 577096.53
0.3507495 577100.43
0.3509503 577055.63
0.3509771 577069.03
0.3511067 577050.03
0.3513343 576998.63
0.3514056 576994.33
0.3514325 577004.33
0.3516333 576970.53
0.3517896 576950.63
0.3520886 576889.53
0.3523162 576846.93
0.3527390 576759.73
0.3529878 576719.73
0.3533463 576656.73
0.3534431 576676.03
0.3536708 576668.23
0.3538016 576675.93
0.3539959 576674.53
0.3540293 576696.63
0.3541261 576696.63
0.3543538 576667.83
0.3544187 576670.23
0.3544846 576672.33
0.3546789 576651.53
0.3547122 576654.13
0.3547765 576655.43
0.3551017 576613.23
0.3551676 576608.03
0.3553618 576582.53
0.3557847 576531.33
0.3562521 576478.83
0.3565988 576443.23
0.3566749 576433.23
0.3569351 576398.33
0.3570216 576376.73
0.3572819 576337.03
0.3573903 576312.43
0.3576180 576276.93
0.3577047 576258.03
0.3577079 576239.53
0.3579649 576205.13
0.3579692 576185.33
0.3580408 576162.63
0.3581632 576134.93
0.3583877 576105.63
0.3583909 576085.33
0.3583919 576060.83
0.3586196 576023.33
0.3588462 575982.33
0.3588528 575948.53
0.3590739 575908.13
0.3590749 575879.13
0.3592756 575837.13
0.3593025 575811.43
0.3595292 575770.63
0.3595357 575731.53
0.3597578 575683.93
0.3599585 575648.23
0.3602187 575603.03
0.3606415 575581.43
